"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-08",,,"4.47"," 1921",," 1635","0.13",,,,"70","43",,,"  210","   90",,,,"17.0","33.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-09",,,"5.82"," 1545",," 1834","0.46",,,,"62","51",,,"  170","  240",,,,"16.1","23.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-10",,,"10.07"," 1555",," 1554","0.09",,,,"60","51",,,"  240","  260",,,,"17.0","28.0",,"    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-11",,,"4.70"," 0524",," 0633","0.00",,,,"62","47",,,"  200","  210",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-12",,,"3.80"," 1205",," 1204","0.00",,,,"78","43",,,"  360","  350",,,,"10.1","15.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-13",,,"4.92"," 1730",," 1729","0.00",,,,"71","45",,,"  260","  250",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-14",,,"6.26"," 1839",," 1838","0.00",,,,"64","41",,,"  250","  240",,,,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-15",,,"6.04"," 1537",," 1536","0.09",,,,"61","43",,,"   20","   20",,,,"15.0","19.9",,"    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-16",,,"7.61"," 1515",," 1316","0.00",,,,"61","48",,,"  230","  270",,,,"14.1","19.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-17",,,"6.26"," 1505",," 1153","0.00",,,,"60","51",,,"  240","  220",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-18",,,"4.47"," 2158",," 2158","0.53",,,,"69","50",,,"  180","  180",,,,"12.1","14.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-19",,,"5.59"," 1026",," 1026","0.66",,,,"57","51",,,"  190","  190",,,,"12.1","14.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-20",,,"7.38"," 2003",," 1746","0.01",,,,"58","52",,,"  210","  220",,,,"12.1","17.0",,"    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-21",,,"3.80"," 0733",," 0732","0.00",,,,"63","51",,,"  210","  210",,,,"10.1","15.0",,,,,,,,"    1","    1",,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-22",,,"3.36"," 1446",," 1446","0.00",,,,"74","51",,,"   10","   20",,,,"13.0","17.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-23",,,"2.24"," 1828",," 1826","0.00",,,,"81","52",,,"  340","  350",,,,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-24",,,"3.36"," 1826",," 1400","0.00",,,,"74","51",,,"  230","  250",,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-25",,,"6.93"," 1314",," 1355","0.00",,,,"64","54",,,"  210","  210",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-26",,,"4.70"," 0928",," 0927","0.00",,,,"73","51",,,"  210","  200",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-27",,,"3.36"," 1650",," 1252","0.00",,,,"72","48",,,"  340","  220",,,,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-28",,,"6.49"," 1655",," 1658","0.00",,,,"70","49",,,"  270","  260",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-29",,,"5.82"," 1735",," 1744","0.00",,,,"66","47",,,"  290","  280",,,,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-06-30",,,"4.03"," 1623",," 1316","0.00",,,,"66","44",,,"   10","  360",,,,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-01",,,"1.34"," 1434",," 1433","0.15",,,,"60","49",,,"  210","  210",,,,"8.9","12.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-02",,,"4.92"," 1853",," 1934","0.01",,,,"65","50",,,"  250","  250",,,,"14.1","17.9",,"    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-03",,,"4.03"," 0813",," 0654","0.00",,,,"69","47",,,"  180","  210",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-04",,,"6.49"," 1441",," 1500","0.00",,,,"66","45",,,"  260","  270",,,,"17.9","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-05",,,"2.91"," 1729",," 1646","0.00",,,,"66","47",,,"  360","   10",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-06",,,"5.37"," 1329",," 1352","0.00",,,,"80","44",,,"   30","   30",,,,"14.1","21.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-07",,,"5.59"," 1518",," 0904","0.00",,,,"91","48",,,"   20","   20",,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-08",,,"2.91"," 1703",," 1703","0.00",,,,"95","52",,,"   30","   30",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-09",,,"2.68"," 1621",," 1620","0.00",,,,"93","53",,,"  320","  320",,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-10",,,"4.92"," 0804",," 1505","0.00",,,,"81","58",,,"  190","   20",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-11",,,"9.40"," 1501",," 1307","0.00",,,,"71","54",,,"  230","  230",,,,"17.0","23.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-12",,,"11.63"," 1501",," 1313","0.00",,,,"65","50",,,"  220","  270",,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-13",,,"4.25"," 0156",," 1930","0.00",,,,"72","47",,,"  210","  320",,,,"12.1","15.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-14",,,"3.36"," 1358",," 1245","0.00",,,,"81","45",,,"   10","   10",,,,"13.0","17.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-15",,,"3.80"," 1435",," 1446","0.00",,,,"80","48",,,"   20","   10",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-16",,,"5.82"," 1136",," 1339","0.00",,,,"69","48",,,"  200","  210",,,,"14.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-17",,,"3.36"," 1732",," 1114","0.00",,,,"73","44",,,"   30","  210",,,,"8.1","13.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-18",,,"5.59"," 1644",," 1706","0.00",,,,"68","46",,,"  200","  200",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-19",,,"4.03"," 1621",," 1039","0.00",,,,"69","48",,,"   30","  100",,,,"10.1","19.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-20",,,"2.91"," 1716",," 1706","0.00",,,,"76","46",,,"   20","   30",,,,"12.1","14.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-21",,,"2.68"," 2359",," 2359","0.00",,,,"82","49",,,"  190","  190",,,,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-22",,,"11.41"," 0536",," 0422","0.00",,,,"68","51",,,"  210","  220",,,,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-23",,,"4.47"," 1620",," 1731","0.00",,,,"78","52",,,"  360","   30",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-24",,,"4.92"," 1258",," 1147","0.00",,,,"87","48",,,"  360","   40",,,,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-25",,,"3.80"," 1848",," 0625","0.00",,,,"87","50",,,"  330","  330",,,,"10.1","19.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-26",,,"2.68"," 1704",," 0558","0.00",,,,"87","50",,,"  340","  240",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-27",,,"4.92"," 1435",," 1111","0.00",,,,"78","48",,,"  200","  210",,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-28",,,"3.80"," 1756",," 1720","0.00",,,,"75","48",,,"  200","  210",,,,"13.0","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-29",,,"3.13"," 0328",," 1429","0.00",,,,"72","50",,,"  230","   10",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-30",,,"3.13"," 1816",," 1525","0.00",,,,"79","51",,,"  360","  330",,,,"10.1","16.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-07-31",,,"6.71"," 1412",," 1500","0.00",,,,"72","53",,,"  250","  270",,,,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-01",,,"3.80"," 1801",," 1500","0.00",,,,"72","52",,,"   20","   40",,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-02",,,"2.46"," 1812",," 1802","0.00",,,,"77","51",,,"  340","  360",,,,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-03",,,"4.25"," 1714",," 1701","0.00",,,,"78","53",,,"  350","   20",,,,"12.1","15.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-04",,,"2.91"," 1355",," 1305","0.00",,,,"83","53",,,"  350","   10",,,,"10.1","15.0",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-05",,,"4.03"," 1805",," 1804","0.00",,,,"86","53",,,"  210","  210",,,,"10.1","13.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-06",,,"7.16"," 1314",," 0731","0.00",,,,"70","53",,,"  200","  210",,,,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-07",,,"6.93"," 0826",," 0801","0.06",,,,"66","53",,,"  200","  210",,,,"12.1","15.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-08",,,"5.14"," 1416",," 1305","0.00",,,,"65","56",,,"  230","  250",,,,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-09",,,"5.59"," 1811",," 1701","0.00",,,,"64","55",,,"  200","  220",,,,"12.1","15.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-10",,,"4.25"," 0344",," 0342","0.00",,,,"70","53",,,"  220","  220",,,,"13.0","15.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-11",,,"2.01"," 1626",," 1626","0.00",,,,"78","46",,,"   50","   80",,,,"10.1","15.0",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-12",,,"3.80"," 1653",," 1656","0.00",,,,"80","52",,,"   30","  360",,,,"8.9","12.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-13",,,"7.16"," 0830",," 0651","0.00",,,,"87","52",,,"   60","  350",,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-14",,,"5.59"," 1650",," 1649","0.00",,,,"95","51",,,"   30","   30",,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-15",,,"4.03"," 1106",," 1555","0.00",,,,"97","53",,,"   10","   30",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-16",,,"2.91"," 1425",," 1420","0.00",,,,"93","54",,,"   20","   40",,,,"10.1","15.0",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-17",,,"5.37"," 2141",," 2322","0.00",,,,"89","53",,,"  210","  220",,,,"15.0","21.0",,"    1",,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-18",,,"7.38"," 1635",," 1316","0.00",,,,"70","54",,,"  290","  240",,,,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-19",,,"6.93"," 1146",," 1132","0.00",,,,"71","47",,,"  260","  220",,,,"15.0","21.9",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-20",,,"1.79"," 1744",," 1710","0.00",,,,"72","41",,,"  320","  310",,,,"10.1","14.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-21",,,"4.03"," 1722",," 1716","0.00",,,,"72","44",,,"  280","  280",,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-22",,,"8.50"," 1306",," 1306","0.00",,,,"70","49",,,"  280","  270",,,,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-23",,,"3.80"," 1746",," 1729","0.00",,,,"76","43",,,"   20","   30",,,,"14.1","17.9",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-24",,,"4.25"," 0913",," 0912","0.00",,,,"86","46",,,"   20","   20",,,,"14.1","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-25",,,"2.24"," 1740",," 1737","0.00",,,,"90","48",,,"   20","   30",,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-26",,,"9.84"," 1455",," 1454","0.00",,,,"71","53",,,"  250","  250",,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-27",,,"5.82"," 2106",,,"0.00",,,,"70","48",,,"  330",,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-28",,,"2.91"," 0957",," 1321","0.00",,,,"72","39",,,"   20","   30",,,,"15.0","19.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-29",,,"6.04"," 1344",," 1231","0.00",,,,"66","46",,,"  220","  180",,,,"14.1","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-30",,,"3.80"," 1803",," 1817","0.00",,,,"71","51",,,"  280","  290",,,,"12.1","15.0",,,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-08-31",,,"10.96"," 1131",," 1130","0.45",,,,"59","51",,,"  180","  190",,,,"23.9","31.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-01",,,"2.46"," 0121",," 0008","0.00",,,,"69","50",,,"  210","  190",,,,"8.9","13.0",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-02",,,"5.14"," 1046",," 1045","0.00",,,,"77","44",,,"   30","   30",,,,"17.0","21.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-03",,,"4.70"," 1650",," 1650","0.00",,,,"85","48",,,"  230","  240",,,,"16.1","21.9",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-04",,,"7.61"," 1622",," 1621","0.00",,,,"69","49",,,"  260","  250",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-05",,,"6.93"," 1408",," 1417","0.00",,,,"66","43",,,"  250","  200",,,,"15.0","21.0",,,,,,,,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-06",,,"7.61"," 1104",," 1040","0.14",,,,"64","50",,,"  180","  190",,,,"14.1","19.9",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-07",,,"2.91"," 0032",," 1756","0.14",,,,"66","53",,,"  220","  320",,,,"8.9","10.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-08",,,"5.59"," 1342",," 1340","0.43",,,,"64","54",,,"  230","  240",,,,"12.1","15.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-09",,,"5.59"," 1332",," 1331","0.03",,,,"61","50",,,"  260","  260",,,,"10.1","14.1",,"    1",,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-10",,,"3.58"," 1707",," 1706","0.01",,,,"62","48",,,"  210","  210",,,,"12.1","14.1",,,,,,"    1",,,,,,,,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-11",,,"1.12"," 1500",," 1438","0.00",,,,"66","43",,,"  230","  230",,,,"8.1","12.1",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-12",,,"4.70"," 1550",," 1436","0.00",,,,"70","48",,,"  240","  280",,,,"13.0","17.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-13",,,"2.01"," 1643",," 1522","0.00",,,,"70","50",,,"   30","   60",,,,"10.1","14.1",,"    1","    1",,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-14",,,"1.57"," 1733",," 1509","0.00",,,,"70","47",,,"   20","  360",,,,"6.0","8.1",,"    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-15",,,"3.13"," 2059",,,"0.66",,,,"65","50",,,"  210",,,,,"8.9",,,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-16",,,"2.01"," 1758",," 1757","0.91",,,,"65","59",,,"   10","  350",,,,"8.1","8.9",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-17",,,"2.91"," 1431",," 1044","1.67",,,,"65","60",,,"   30","   40",,,,"8.9","13.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-18",,,"1.79"," 2332",," 2331","0.85",,,,"72","57",,,"  220","  220",,,,"12.1","15.0",,"    1","    1",,,"    1",,,,"    1",,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-19",,,"6.04"," 1257",," 1354","0.10",,,,"67","57",,,"  240","  230",,,,"16.1","23.0",,"    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-20",,,"6.71"," 1345",," 1345","0.31",,,,"61","49",,,"  240","  240",,,,"15.0","19.9",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-21",,,"2.46"," 1420",," 1531","0.00",,,,"65","48",,,"   20","   20",,,,"10.1","13.0",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-22",,,"2.01"," 2132",," 2140","0.00",,,,"67","42",,,"  210","  210",,,,"8.1","8.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-23",,,"7.61"," 1614",," 1424","0.20",,,,"58","48",,,"  190","  210",,,,"16.1","23.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-24",,,"3.80"," 1249",," 1248","0.00",,,,"70","49",,,"  180","  170",,,,"14.1","17.9",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-25",,,"4.70"," 1304",," 1201","0.00",,,,"77","44",,,"  260","  210",,,,"13.0","17.0",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-26",,,"4.47"," 0958",," 0957","0.31",,,,"66","58",,,"  200","  190",,,,"14.1","17.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-27",,,"3.80"," 1410",," 1108","0.03",,,,"78","61",,,"  200","  190",,,,"12.1","16.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-28",,,"3.58"," 1723",," 1723","0.00",,,,"70","51",,,"   30","   40",,,,"13.0","17.0",,"    1","    1",,,,,,,"    1",,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-29",,,"5.59"," 1529",," 1529","0.00",,,,"65","49",,,"   30","   30",,,,"15.0","17.0",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-09-30",,,"5.37"," 1253",," 0846","0.00",,,,"70","48",,,"   30","   30",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-01",,,"4.70"," 1651",," 1651","0.00",,,,"64","44",,,"  240","  220",,,,"12.1","15.0",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-02",,,"2.01"," 1449",," 1449","0.00",,,,"67","49",,,"   40","   40",,,,"10.1","14.1",,"    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-03",,,"3.58"," 1342",," 1342","0.00",,,,"63","45",,,"  240","  260",,,,"12.1","16.1",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-04",,,"2.46"," 1156",," 1154","0.00",,,,"64","38",,,"  210","  220",,,,"12.1","15.0",,"    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-05",,,"2.91"," 1302",," 1302","0.00",,,,"63","37",,,"   60","   50",,,,"13.0","16.1",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-06",,,"2.01"," 1406",," 1405","0.00",,,,"68","36",,,"   30","   40",,,,"12.1","15.0",,"    1","    1",,,,,,,"    1",,"    1",,,,,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-07",,,"1.79"," 1131",," 1130","0.00",,,,"61","42",,,"  240","  230",,,,"10.1","16.1",,"    1","    1",,,,,,,"    1",,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-08",,,"2.68"," 1224",," 1224","0.21",,,,"66","51",,,"  170","  170",,,,"17.0","19.9",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-09",,,"8.95"," 2141",," 1842","0.96",,,,"64","55",,,"  200","  170",,,,"17.0","25.9",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-10",,,"5.37"," 0224",," 0223","0.54",,,,"64","42",,,"  240","  250",,,,"14.1","21.0",,"    1",,,,"    1",,,,,,"    1",,,"    1",,,,,,,
"USW00024227","OLYMPIA AIRPORT, WA US","2010-10-11",,,"4.70"," 1358",," 1259","0.00",,,,"61","39",,,"  180","  170",,,,"13.0","17.9",,"    1","    1",,,,,,,,,"    1",,,,,,,"    1",,,
